ID Proyecto,ID Coleccion,camera_trap,Lat,Lon,Inicio,Fin,No.imagen,Fotode,Fecha,photo_time,T_ambiente,Fase_lunar,Nombre_comun,Clase,Orden,Familia,Genero,Especie,Binomial,N0.Animales,Edad,Sexo,Habitat,Lugar_paso,Notas_Dudas,ID_Carpeta,ID_Foto,Distancia_m,Tecnico
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03233,animal,27-7-2013,23:04:23,73,decreciente,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,M,saladero,cruzado,,c3.3n6,pict1347,1,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03234,animal,28-7-2013,0:47:12,72,decreciente,Tapir amazónico,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,tapirus terrestris,1,A,,saladero,cruzado,,c3.3n6,pict1348,2,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03235,animal,28-7-2013,0:47:13,72,decreciente,Tapir amazónico,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,tapirus terrestris,1,A,,saladero,cruzado,,c3.3n6,pict1349,2,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03236,animal,28-7-2013,0:47:14,72,decreciente,Tapir amazónico,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,tapirus terrestris,1,A,,saladero,cruzado,,c3.3n6,pict1350,2,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03237,animal,28-7-2013,0:51:28,72,decreciente,Tapir amazónico,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,tapirus terrestris,2,A,,saladero,trillo,,c3.3n6,pict1351,5,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03238,animal,28-7-2013,0:51:29,72,decreciente,Tapir amazónico,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,tapirus terrestris,2,A,,saladero,trillo,,c3.3n6,pict1352,5,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03239,animal,28-7-2013,0:51:30,72,decreciente,Tapir amazónico,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,tapirus terrestris,2,A,,saladero,trillo,,c3.3n6,pict1353,5,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03240,animal,28-7-2013,1:16:59,72,decreciente,Tapir amazónico,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,tapirus terrestris,1,A,,saladero,trillo,,c3.3n6,pict1354,5,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03241,animal,28-7-2013,1:17:01,72,decreciente,Tapir amazónico,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,tapirus terrestris,1,A,,saladero,trillo,,c3.3n6,pict1355,5,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03242,animal,28-7-2013,1:17:02,72,decreciente,Tapir amazónico,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,tapirus terrestris,1,A,,saladero,trillo,,c3.3n6,pict1356,5,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03243,animal,28-7-2013,1:30:04,72,decreciente,Tapir amazónico,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,tapirus terrestris,1,A,,saladero,trillo,,c3.3n6,pict1357,5,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03244,animal,28-7-2013,1:30:05,72,decreciente,Tapir amazónico,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,tapirus terrestris,1,A,,saladero,trillo,,c3.3n6,pict1358,5,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03245,animal,28-7-2013,1:30:06,72,decreciente,Tapir amazónico,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,tapirus terrestris,1,A,,saladero,trillo,,c3.3n6,pict1359,5,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03249,animal,28-7-2013,2:10:33,72,decreciente,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,M,saladero,cruzado,,c3.3n6,pict1363,1,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03250,animal,28-7-2013,2:10:34,72,decreciente,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,M,saladero,cruzado,,c3.3n6,pict1364,1,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03251,animal,28-7-2013,2:10:35,72,decreciente,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,M,saladero,cruzado,,c3.3n6,pict1365,1,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03252,animal,28-7-2013,2:15:25,72,decreciente,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,M,saladero,cruzado,,c3.3n6,pict1366,4,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03253,animal,28-7-2013,2:15:27,72,decreciente,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,M,saladero,cruzado,,c3.3n6,pict1367,4,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03254,animal,28-7-2013,2:15:28,72,decreciente,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,M,saladero,cruzado,,c3.3n6,pict1368,4,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03255,animal,28-7-2013,2:18:49,72,decreciente,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,M,saladero,cruzado,,c3.3n6,pict1369,4,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03256,animal,28-7-2013,2:18:50,72,decreciente,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,M,saladero,cruzado,,c3.3n6,pict1370,4,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03257,animal,28-7-2013,2:18:51,72,decreciente,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,M,saladero,cruzado,,c3.3n6,pict1371,4,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03258,animal,28-7-2013,2:22:26,72,decreciente,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,M,saladero,cruzado,,c3.3n6,pict1372,2,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03259,animal,28-7-2013,2:22:27,72,decreciente,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,M,saladero,cruzado,,c3.3n6,pict1373,2,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03260,animal,28-7-2013,2:22:28,72,decreciente,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,M,saladero,cruzado,,c3.3n6,pict1374,1,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03261,animal,28-7-2013,4:07:38,72,decreciente,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,M,saladero,cruzado,,c3.3n6,pict1375,1,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03262,animal,28-7-2013,4:07:39,72,decreciente,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,M,saladero,cruzado,,c3.3n6,pict1376,1,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03263,animal,28-7-2013,4:07:40,72,decreciente,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,M,saladero,cruzado,,c3.3n6,pict1377,2,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03264,animal,28-7-2013,4:14:50,72,decreciente,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,M,saladero,cruzado,,c3.3n6,pict1378,4,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03265,animal,28-7-2013,4:14:51,72,decreciente,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,M,saladero,cruzado,,c3.3n6,pict1379,4,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03266,animal,28-7-2013,4:14:52,72,decreciente,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,M,saladero,cruzado,,c3.3n6,pict1380,4,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03267,animal,28-7-2013,4:18:35,72,decreciente,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,M,saladero,cruzado,,c3.3n6,pict1381,4,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03268,animal,28-7-2013,4:18:36,72,decreciente,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,M,saladero,cruzado,,c3.3n6,pict1382,4,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03269,animal,28-7-2013,4:18:37,72,decreciente,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,M,saladero,cruzado,,c3.3n6,pict1383,4,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03270,animal,28-7-2013,5:43:12,70,decreciente,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,M,saladero,cruzado,,c3.3n6,pict1384,3,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03271,animal,28-7-2013,5:43:13,70,decreciente,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,M,saladero,cruzado,,c3.3n6,pict1385,3,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03272,animal,28-7-2013,5:43:14,70,decreciente,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,M,saladero,cruzado,,c3.3n6,pict1386,3,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03273,animal,28-7-2013,5:51:53,70,decreciente,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,M,saladero,cruzado,,c3.3n6,pict1387,3,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03274,animal,28-7-2013,5:51:54,70,decreciente,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,M,saladero,cruzado,,c3.3n6,pict1388,3,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03275,animal,28-7-2013,5:51:55,70,decreciente,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,M,saladero,cruzado,,c3.3n6,pict1389,3,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03276,animal,28-7-2013,9:53:52,75,decreciente,Pecarí de labio blanco,Mammalia,Artiodactyla,Tayassuidae,Tayassu,pecari,Tayassu pecari,1,,,saladero,perpendicular,,c3.3n6,pict1390,3,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03277,animal,28-7-2013,9:53:53,75,decreciente,Pecarí de labio blanco,Mammalia,Artiodactyla,Tayassuidae,Tayassu,pecari,Tayassu pecari,1,,,saladero,perpendicular,,c3.3n6,pict1391,3,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03278,animal,28-7-2013,9:53:54,75,decreciente,Pecarí de labio blanco,Mammalia,Artiodactyla,Tayassuidae,Tayassu,pecari,Tayassu pecari,1,,,saladero,perpendicular,,c3.3n6,pict1392,3,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03279,animal,29-7-2013,19:12:42,77,decreciente,Tapir amazónico,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,tapirus terrestris,1,A,,saladero,perpendicular,,c3.3n6,pict1393,3,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03280,animal,29-7-2013,19:12:43,75,decreciente,Tapir amazónico,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,tapirus terrestris,1,A,,saladero,perpendicular,,c3.3n6,pict1394,3,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03281,animal,29-7-2013,19:12:44,75,decreciente,Tapir amazónico,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,tapirus terrestris,1,A,,saladero,perpendicular,,c3.3n6,pict1395,3,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03282,animal,29-7-2013,19:28:00,75,decreciente,Tapir amazónico,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,tapirus terrestris,1,A,,saladero,perpendicular,,c3.3n6,pict1396,5,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03283,animal,29-7-2013,19:28:01,75,decreciente,Tapir amazónico,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,tapirus terrestris,1,A,,saladero,perpendicular,,c3.3n6,pict1397,5,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03284,animal,29-7-2013,19:28:02,75,decreciente,Tapir amazónico,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,tapirus terrestris,1,A,,saladero,perpendicular,,c3.3n6,pict1398,5,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03285,animal,30-7-2013,1:58:05,73,decreciente,Tapir amazónico,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,tapirus terrestris,1,A,,saladero,trillo,,c3.3n6,pict1399,5,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03286,animal,30-7-2013,1:58:06,73,decreciente,Tapir amazónico,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,tapirus terrestris,1,A,,saladero,trillo,,c3.3n6,pict1400,5,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03287,animal,30-7-2013,1:58:07,73,decreciente,Tapir amazónico,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,tapirus terrestris,1,A,,saladero,trillo,,c3.3n6,pict1401,5,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03288,animal,30-7-2013,2:21:59,73,decreciente,Tapir amazónico,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,tapirus terrestris,1,A,,saladero,paralelo,,c3.3n6,pict1402,5,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03289,animal,30-7-2013,2:22:00,73,decreciente,Tapir amazónico,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,tapirus terrestris,1,A,,saladero,paralelo,,c3.3n6,pict1403,5,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03290,animal,30-7-2013,2:22:01,73,decreciente,Tapir amazónico,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,tapirus terrestris,1,A,,saladero,paralelo,,c3.3n6,pict1404,5,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03291,animal,30-7-2013,2:25:41,73,decreciente,Tapir amazónico,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,tapirus terrestris,1,A,,saladero,paralelo,,c3.3n6,pict1405,5,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03292,animal,30-7-2013,2:25:42,73,decreciente,Tapir amazónico,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,tapirus terrestris,1,A,,saladero,paralelo,,c3.3n6,pict1406,5,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03293,animal,30-7-2013,2:25:43,73,decreciente,Tapir amazónico,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,tapirus terrestris,1,A,,saladero,paralelo,,c3.3n6,pict1407,5,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03294,animal,30-7-2013,2:43:35,73,decreciente,Tapir amazónico,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,tapirus terrestris,1,A,,saladero,cruzado,,c3.3n6,pict1408,5,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03295,animal,30-7-2013,2:43:36,73,decreciente,Tapir amazónico,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,tapirus terrestris,1,A,,saladero,cruzado,,c3.3n6,pict1409,5,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03296,animal,30-7-2013,2:43:37,73,decreciente,Tapir amazónico,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,tapirus terrestris,1,A,,saladero,cruzado,,c3.3n6,pict1410,5,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03297,animal,30-7-2013,3:23:43,73,decreciente,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,M,saladero,paralelo,,c3.3n6,pict1411,5,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03298,animal,30-7-2013,3:23:44,73,decreciente,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,M,saladero,paralelo,,c3.3n6,pict1412,5,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03299,animal,30-7-2013,3:23:45,73,decreciente,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,M,saladero,cruzado,,c3.3n6,pict1413,5,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03300,animal,30-7-2013,3:30:58,73,decreciente,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,M,saladero,perpendicular,,c3.3n6,pict1414,5,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03301,animal,30-7-2013,3:30:59,73,decreciente,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,M,saladero,perpendicular,,c3.3n6,pict1415,5,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03302,animal,30-7-2013,3:31:00,73,decreciente,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,M,saladero,perpendicular,,c3.3n6,pict1416,5,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03303,animal,30-7-2013,3:36:27,73,decreciente,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,M,saladero,cruzado,,c3.3n6,pict1417,5,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03304,animal,30-7-2013,3:36:28,73,decreciente,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,M,saladero,cruzado,,c3.3n6,pict1418,5,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03305,animal,30-7-2013,3:36:29,73,decreciente,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,M,saladero,cruzado,,c3.3n6,pict1419,5,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03306,animal,30-7-2013,3:41:24,73,decreciente,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,M,saladero,cruzado,,c3.3n6,pict1420,4,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03307,animal,30-7-2013,3:41:25,73,decreciente,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,M,saladero,cruzado,,c3.3n6,pict1421,4,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03308,animal,30-7-2013,3:41:26,73,decreciente,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,M,saladero,cruzado,,c3.3n6,pict1422,4,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03309,animal,30-7-2013,5:30:13,73,decreciente,Tapir amazónico,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,tapirus terrestris,1,A,,saladero,paralelo,,c3.3n6,pict1423,5,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03310,animal,30-7-2013,5:30:14,73,decreciente,Tapir amazónico,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,tapirus terrestris,1,A,,saladero,paralelo,,c3.3n6,pict1424,5,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03311,animal,30-7-2013,5:30:15,73,decreciente,Tapir amazónico,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,tapirus terrestris,1,A,,saladero,paralelo,,c3.3n6,pict1425,5,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03312,animal,30-7-2013,13:40:30,84,decreciente,Pecarí de labio blanco,Mammalia,Artiodactyla,Tayassuidae,Tayassu,pecari,Tayassu pecari,3,,,saladero,varios,,c3.3n6,pict1426,6,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03313,animal,30-7-2013,13:40:30,84,decreciente,Pecarí de labio blanco,Mammalia,Artiodactyla,Tayassuidae,Tayassu,pecari,Tayassu pecari,3,,,saladero,varios,,c3.3n6,pict1427,6,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03314,animal,30-7-2013,13:40:31,84,decreciente,Pecarí de labio blanco,Mammalia,Artiodactyla,Tayassuidae,Tayassu,pecari,Tayassu pecari,3,,,saladero,varios,,c3.3n6,pict1428,6,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03315,animal,30-7-2013,13:43:58,84,decreciente,Pecarí de labio blanco,Mammalia,Artiodactyla,Tayassuidae,Tayassu,pecari,Tayassu pecari,6,,,saladero,varios,,c3.3n6,pict1429,4,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03316,animal,30-7-2013,13:43:59,84,decreciente,Pecarí de labio blanco,Mammalia,Artiodactyla,Tayassuidae,Tayassu,pecari,Tayassu pecari,7,,,saladero,varios,,c3.3n6,pict1430,4,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03317,animal,30-7-2013,13:44:00,84,decreciente,Pecarí de labio blanco,Mammalia,Artiodactyla,Tayassuidae,Tayassu,pecari,Tayassu pecari,7,,,saladero,varios,,c3.3n6,pict1431,4,Javier Mejia
EC01-Cuya1/2013,Transecto3_Pakuya,3.3,9967121.8,1087374.3,21-4-2013,7-8-2013,03318,animal,30-7-2013,13:47:15,84,decreciente,Pecarí de labio blanco,Mammalia,Artiodactyla,Tayassuidae,Tayassu,pecari,Tayassu pecari,15,,,saladero,varios,,c3.3n6,pict1432,2,Javier Mejia
